Titles,Reviews
몹쓸 애증 (15세 개정판),정말 애증이 몹쓸거네요  마음과 연을 끊는다와 한없이 먼 단어
몹쓸 애증 (15세 개정판),글이 지루하지 않고 잘 읽히네요
몹쓸 애증 (15세 개정판),잘 읽히는 것 같아요
몹쓸 애증 (15세 개정판),여주가 생각과는 다르게 진짜 집착녀네요 신선해요
몹쓸 애증 (15세 개정판),캐릭터 설정도 흥미롭고 술술읽혀서 좋아요
몹쓸 애증 (15세 개정판),키워드 취저라 시작했는데 역시 재밌어요
몹쓸 애증 (15세 개정판),피아니스트인 윤재희는 년동안 알아온 우성그룹회장의 장손인 유준에게 집착하게되는데 어릴때 아버지죽음과 얽힌 일로 유준에게 매달리게되고 유준은 계속 연애도 결혼도 안한다고 재희를 거절하게되는데 유준의 닫힌 마음이 언제 열릴지 기대됩니다
몹쓸 애증 (15세 개정판),집착여주 별로지만 글은 재미있어요
몹쓸 애증 (15세 개정판),도미노를 세우는 것 같이 긴장된 상태로 한 걸음 한 걸음을 내딛는 마음으로 읽었던 것 같아요글에 대한 불안감이 아닌 소설에 집중해 빠져들있기에 느낄 수 있었던 느낌이었어요
몹쓸 애증 (15세 개정판),스토리가 신선하고 캐릭터설정이 재밌어요
몹쓸 애증 (15세 개정판),내용이 진짜 흥미진진하네요 재밌어요
몹쓸 애증 (15세 개정판),집착여주 새롭고 필력좋아 재미있게 잘 봤어요
몹쓸 애증 (15세 개정판),두사람의 케미 매력있고 재밌어요
몹쓸 애증 (15세 개정판),제목이 내용과 찰떡이네요 잘 봤어요
몹쓸 애증 (15세 개정판),유준이가 빨리 재희의 마음을 알알줬으면 좋겠어요
몹쓸 애증 (15세 개정판),둘의 관계가 역전될 떄의 짜릿함을 기대하며 보고 있어요
몹쓸 애증 (15세 개정판),읽으면 읽을수록 빠져들었습니다
몹쓸 애증 (15세 개정판),전개 흥미진진하고 킬링타임으로 괜찮네요
몹쓸 애증 (15세 개정판),강한 집착여주 신선하고 마음에 듭니다
몹쓸 애증 (15세 개정판),둘의 텐션과 긴장감있는 분위기 좋아요
몹쓸 애증 (15세 개정판),소재부터 취향이라 잘 보고 있습니다
몹쓸 애증 (15세 개정판),애증관계에 집착이라니 너무 좋다
몹쓸 애증 (15세 개정판),전개 독특하고 재미있어요
몹쓸 애증 (15세 개정판),소재부터 설정까지 너무 좋아요 잼나요
이혼 후 처음 (15세 개정판),어우여우같은 남자  좋아요
이혼 후 처음 (15세 개정판),별로 임 너무 핑계가 많아
이혼 후 처음 (15세 개정판),첨엔 넘 답답했는데좋네요
이혼 후 처음 (15세 개정판),달달한 외전 부탁드려요 
이혼 후 처음 (15세 개정판),두근두근 다음 화가 기다려져요
이혼 후 처음 (15세 개정판),작가님 런칭 축하드려요많은 사랑 받으세요도하에게 푹 빠져들것 같네요
이혼 후 처음 (15세 개정판),진짜 재밌네요 도하 캐릭 너무 매력적이에요
이혼 후 처음 (15세 개정판),연예인나오는거 잘안보는데 좋아하는 작가님 작품이라서 시작했어요 역시 대작은 첫화부터 딱 느낌이 오네요 첫화부터 이미 재미있어요 이번주말은 여기서 뼈묻어야할것같아요 오늘 밤새 읽어버리고 매일 연재되는거 기다리다 목빠지는 저를 발견하겠지요  안봐도 뻔합니다 고은이랑 미선이의 우정도 부럽고 도하랑 어떻게 정략결혼하고 이혼했는지 어떻게 다시 재결합할지도 궁금해집니다고은이는 도대체 왜 무슨이유로 이혼하자고 했을까요  지금부터 달려볼께용 좋은 작품 써주셔서 감사합니다
이혼 후 처음 (15세 개정판),남주와 여주가 언제쯤 터놓고 이야기 할 수 있을지 두근두근 하며 읽고있어요
이혼 후 처음 (15세 개정판),단백한 글체라 잼있게 보고있어요 나쁜남자 키워드가 있는지 몰겠지만 좀 나쁘네요
이혼 후 처음 (15세 개정판),좋아하는 작가님 잘 읽을게요
이혼 후 처음 (15세 개정판),재미있게 보고 있습니다
이혼 후 처음 (15세 개정판),도하의 묵기력증이 이혼으로 생겼나보네요도하이기적이다고 해야되나뻔뻔하다고 연기자라서담편을 더봐야 알겠네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),동주와 건이의 풋풋한 듯 하면서도 집착과 소유심도 보이는 연상연하 애정라인이 보기 좋아요재밌어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),좋아하는 키워드라 순식간에 읽었습니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),생각보다 흥미로운 요소들이 가미되어 있는 것 같아서 관심이 가는 내용이네요 남주가 어떤 캐릭터인지 궁금해요
안티 언해피니스(Anti Unhappiness)(15세 개정판),제목에 답이 있는걸까요 미스테리한 사건들이 간간히 나오는데 과하지않아요
안티 언해피니스(Anti Unhappiness)(15세 개정판),잔잔힐링물인가 했는데 약간 집착기도 있고 재밌네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하남주의 매력이 돋보이네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),온건이와 동주의 미묘한 분위기들이 흥미롭네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),직진 연하남 너무 좋으네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),남주가 매력있어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),좋아하는 소재라서 보기 시작했는데 캐릭터들도 매력적이고 술술 잘 읽혀서 좋은 것 같아요 앞으로 전개도 기대됩니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하는 역시 존댓말이지
안티 언해피니스(Anti Unhappiness)(15세 개정판),초반이라 아직 여주가 남주에게 벽을 세우고 있는데 남주가 어떻게 여주의 마음을 누그러떠릴지 지켜보는 재미가 있을 것 같아요 대화 하나하나가 재미있네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),온건이가 너무 좋다
안티 언해피니스(Anti Unhappiness)(15세 개정판),캐릭터들이 마음에 들어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),남주가 다정하고 참 그러네요 요거 믿어도 되는건가
안티 언해피니스(Anti Unhappiness)(15세 개정판),몰입해서 읽었어요 
안티 언해피니스(Anti Unhappiness)(15세 개정판),즐겁게 보고 있습니다  캐릭터들이 매력적이예요 우리 동주 어서 행복해지면 좋겠어요 스토리도 흥미진진합니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),꽁냥꽁냥한 분위기가 사랑스러워요
안티 언해피니스(Anti Unhappiness)(15세 개정판),역시 작가님의 작품은 일반적이아니라 좋네요매력덩어리 연하남 기대합니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),존댓말하는 연하남 크 온건이 계략남인 것도 좋네요 매력있어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),우쭈쭈 잘한다 잘한다 잘한다 그치 이렇게 물고 안놔주는거지 연하남 계략 알면서도 당하네요 넘나 조은것 
안티 언해피니스(Anti Unhappiness)(15세 개정판),남주여주의 조합이 흥미롭고 재밌어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),세상에는 존재하지 않는 연하남이지만 그래서 더 재밌는거 같아요
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하남주가 폭스상이라 너무 재밌어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하남주가 매력있고 재밌어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),남주설정이 매력있고 푹빠져서 읽었어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하남 안좋아해서 지금껏 안읽었는데요 이집 연하남 아우 조으다 완전 제취향입니다 
안티 언해피니스(Anti Unhappiness)(15세 개정판),자극적이지 않고 소박하지만 예쁜 글을 보고 싶은 분들께 추천하고 싶어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),남주가 정말 귀엽고 댕댕이 같아요
안티 언해피니스(Anti Unhappiness)(15세 개정판),내인생은나의것내인생꼬는것도나내인생푸는것도나해볼수있을때하는것이 청춘이다
안티 언해피니스(Anti Unhappiness)(15세 개정판),재미있게 잘 봤어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하주제에 저렇게 브레이크도없이 직진박아버리는데 안넘어갈수가있어 정신못차리지 
안티 언해피니스(Anti Unhappiness)(15세 개정판),어후 연하남 좋다 진짜
안티 언해피니스(Anti Unhappiness)(15세 개정판),적당히 나쁜 연애가 어떤 것일지 궁금해지네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),키워드가 좋아서 재미있네요
안티 언해피니스(Anti Unhappiness)(15세 개정판),아 뭉타자래귀여워
안티 언해피니스(Anti Unhappiness)(15세 개정판),일상 속에서 미묘한 긴장감이 흐르는 로맨스가 찐입니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),끝을 예고하며 만나지만 온건 사전에 동주와의 끝은 없음 
안티 언해피니스(Anti Unhappiness)(15세 개정판),연상연하 커플 이야기네요완벽남 온건과 힘든 인생사 동주의 미묘한 연애감정 설레며 읽게되네요완결까지 고고씽
안티 언해피니스(Anti Unhappiness)(15세 개정판),우와진짜 재미있어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),잔잔하게 시작이 좋네요 글이 편안하게 잘 읽혀져요 
안티 언해피니스(Anti Unhappiness)(15세 개정판),연하 계략남 좋네요 온건이 매력적
안티 언해피니스(Anti Unhappiness)(15세 개정판),동주가 집안에서 당한 정서적 학대로 많이 힘들었겠다 밖에서 낳은 자식인가 엄마 진짜 너무하네 자식 명인데 하나만 감싸고 돌면 어쩌란겨 구남친도 겁나 이상한 놈이네 열등감 폭발해서 가스라이팅 대단하시구여 에휴 동주가 지금처럼 사람 보는 눈이 있었다면 구남친 안 만났지 기댈 곳 없어 가까이 있는 놈한테 기댔더니 썩은 나무였음 온건이는 사람이 가볍게 보이면서도 진중하고 좋아하는 마음을 강요하지 않는게 좋으네 주변 사람들한테 상처 받은 동주에게 온건은 봄날이 될 수 있을지
안티 언해피니스(Anti Unhappiness)(15세 개정판),간만에 졸잼 작품 만낫어요
안티 언해피니스(Anti Unhappiness)(15세 개정판),계략남주 캐릭터 좋아하고 전작들 재밌게 봐서 기대됩니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),큰 사건사고 없는 잔잔물인데 지루하지 않고 술술 읽히네요초반부터 간질간질한 분위기가 넘 좋아요동주한테 직진하는 건이 넘 귀여운 연하남이네요 역시 대세는 연하남인가요앞으로 더 재밌어 질 것 같아 기대됩니다
안티 언해피니스(Anti Unhappiness)(15세 개정판),온건이 멋진 연하남이네 다정하고 곁에 있어주고
현의 너머(15세),띵작입니다 잼나요
현의 너머(15세),작가님은 문체분위기를 좋아해서 일부러 찾아보고 있어요 이건 작품설명만 보고는 확끌리지 않아 볼까말까하다 봤는데 진짜 안봤으면 어쩔뻔 저는 큰 이벤트 중심이 아닌 등장인물간 심리와 서사를 사실적이면서 세밀하게 묘사하는 내용을 좋아하는데 이 작품이 딱 그래요 게다가 남여주인공 각각의 시점에서 서술해주니 양쪽 마음을 더 깊이 알 수 있어 공감과 감정이입이 확 잘 되어서 정말 좋았어요 작가님 작품활동 열심히 해주세요 정말 좋은 작품 읽어서 기뻐요
현의 너머(15세),하루종일 파사칼리아 듣고있어요 멜로디 왜케절절한가요
현의 너머(15세),남주의 애틋한 감정이 좋네요
현의 너머(15세),설정이 신선하고 클래식한 분위기가 맘에 들고 재밌어요
현의 너머(15세),남주의 사랑이 멋졌어요
현의 너머(15세),전개가 흥미진진하고 클래식드라마 한편 보는거 같아요
현의 너머(15세),얼마전에 봤던 드라마 느낌이 나서 좋았는데 응근 코믹한 부분들이 빠져들게하네요
현의 너머(15세),몰입감 좋고 재밌어용
현의 너머(15세),스토리가 흥미진진하고 캐릭터설정이 입체적이라 술술 읽혀요
현의 너머(15세),남주직업이 신선하고 매력있어서 흥미진진해요
현의 너머(15세),설정이 흥미진진하고 남주매력에 재밌게 읽었어요
현의 너머(15세),예민한 천재 음악가의 애절한 사랑 좋습니다
현의 너머(15세),남주 완전 성격 예민하고 독선적 여튼 내 보기엔 여주가 너무 아까움
현의 너머(15세),제 취향은 아닌듯해요 기대했지만
현의 너머(15세),첼리스트 소재도 좋고 재밌어요
현의 너머(15세),남주도 매력있고 글 분위기도 좋네요
현의 너머(15세),예민한 누낌 넘 좋네요
현의 너머(15세),변경의 음악하는 사람 특유의 예민함이 좋네요 다시 나연일 만나러 온 것도 기대하게 만듭니다
현의 너머(15세),남주 예민미 좋아용
현의 너머(15세),첼리스트 변경의 년만의 국내공연을 계기로 바이올린을 그만두고 공연기획을 하게된 나연이 변경을 담당하게되는데 학창시절을 거쳐 년간 연인사이였던 두사람의 재회만으로도 긴장감이 있고 변경의 마음도 읽혀서 둘사이의 감정선을 자연스럽게 잘 따라갈수있어서 좋아요
현의 너머(15세),재밌는 것 같아요
현의 너머(15세),작가님 신작이라 기대했는데 첼리스트와 공연 기획자 설정이 좋네요 주인공 캐릭터도 마음에 들고 잘 봤어요
현의 너머(15세),잘보고갑니다 작가님
현의 너머(15세),요즘 첼리스트 하우저에 빠져있는데 변경의 정적인 말투와 먼곳을 바라보는듯한 감각이 첼로의 묵직한 음율같아요 가슴이 뻐근해지는 소설입니다
현의 너머(15세),첼로 소재 너무 좋아요
현의 너머(15세),표지가 너무 멋있고 재미있어요
현의 너머(15세),예민미 넘치는 남주가 점점 변하는 모습이 보이는게 이 소설에 재미인거같아요 거기에 글이 전체적으로 잔잔하게 끌어가서 더 분위기가 느껴져요
현의 너머(15세),둘이 어떻게 풀어나갈지 궁금하네요 잘 읽었습니다
현의 너머(15세),작가님 작품 그저 믿고 봅니다
현의 너머(15세),스토리 설정도 전개도 신선하고 흥미롭네요 재미있게 잘 읽었습니다앞으로도 기대하겠습니다
현의 너머(15세),주인공들 직업 설정 맘에 들고 케미도 기대됩니다
현의 너머(15세),다시 서로를 원하게 된 결과가 어떻게 될지 궁금해지네요
현의 너머(15세),예민한 예술가 남주 좋아요
현의 너머(15세),재밌을거 같아요 기대해 봅니다
현의 너머(15세),운명적인 사랑과 공기를 울리는 현악기가 잘 어울렸어요
현의 너머(15세),예술계에 몸담고 있는 직업을 가진 주인공들 관계성과 재회가 맘에 들어요
현의 너머(15세),서로의 관계성이 재밌네여
현의 너머(15세),필력이 좋으시네요 재밌어요
현의 너머(15세),순식간에 다 읽어버렸습니다  사랑할 수 밖에 없는 작품입니다 감정묘사 정말 너무 마음시리게 조아요 
현의 너머(15세),어쩌다 헤어지게 된건지그래도 다시 이어지는 두사람 스토리가 좋네요
현의 너머(15세),작가님 전작도 좋았는데 이번 작품도 기대됩니다
현의 너머(15세),기획자와 연주자의 스토리가 흥미로워요담은 내용이 기대되요
현의 너머(15세),서로를 상처입혀도 결국 다시 원하게 되는 지독한 첫사랑 이야기가 찐입니다
현의 너머(15세),서로를 상처입혀도 결국 다시 원하게 되는 지독한 첫사랑 이야기가 보고 싶을 때 라는 소개글 답게 변경과 나연이의 지독한 감정선에서 오는 긴장감이 일품이네요텍스트임에도 첼로선율이 묵직하게 흐르는 느낌이예요초반부터 섬세한 문장과 흥미로운 전개로 뒷내용이 궁금해집니다 앞으로가 더 기대되네요
현의 너머(15세),년만에 만남이라니 처음부터 궁금하네요기획자와 연주자의 스토리가 흥미로워요
현의 너머(15세),생전 남 맞추는 건 해본 적 없는 듯한 까칠예민 오만남 변경이 나연이 달래고 맞추느라 고생하는 모습 좀 보고 싶네요 다시 나연이를 찾을 정도면 많이 사랑한 거 같은데 떠나간 사정도 알고 싶고요
현의 너머(15세),남주가 어찌 여주를 다시 흔들지 기대됩니다
현의 너머(15세),앞으로의 이야기가 궁금해서 계속 볼 것 같아요남주가 조금 당당함을 넘어선 뻔뻔함이나 앞으로의 변화를 기대해봅니다
관계의 밀도 [15세 개정판],재밌게 잘 봤어요 
관계의 밀도 [15세 개정판],차무혁 웃기는놈아  여주한테 이미 스며들었으면서 몸만 탐하는 척 으이구 이놈아
관계의 밀도 [15세 개정판],잼나요 계속볼께요 기대되오
관계의 밀도 [15세 개정판],필력 좋아서 잘 읽히고 재밌어요
관계의 밀도 [15세 개정판],제가 좋아하는 키워드라 더 재미있게 봤습니다
관계의 밀도 [15세 개정판],차무혁을 만났는데 오윤태를 못 벗어나는건 말이 안되지
관계의 밀도 [15세 개정판],아침부터 오후시까지 보고 말았네요유나의 처지가 가슴아파왔는데 해피엔딩에 다시보기 할려구요
관계의 밀도 [15세 개정판],남주 캐릭터가 소설을 읽게 하는 가장 큰 이유지만 인물들 간의 감정선과 그걸 묘사하는 문장들이 너무 아름다워요 일반판으로 읽다가 세로 넘어왔는데 감정선에 집중하기는 이쪽이 더 좋은 느낌이에요
관계의 밀도 [15세 개정판],키워드 맛집이네요 존잼입니다 
관계의 밀도 [15세 개정판],스토리가 탄탄해서 너무 재밌어요
관계의 밀도 [15세 개정판],사내연애 키워드 좋아해서 재밌게 읽고 있어요 개정판이라 더 좋네요
관계의 밀도 [15세 개정판],해외에서 온 윤하의 상사가 과거에 인연이 있었던 남자였는데 차무혁 초반에는 막말에 나쁜남자인데 언제쯤 후회하게될지 윤하는 병중 엄마때문에 그동안 몰랐던 생부인 오의원이 무리한 요구를 하게되고 무혁과 딜을 하게되는스토리에요
관계의 밀도 [15세 개정판],답답하지만 재미있어요
관계의 밀도 [15세 개정판],키워드가 취향이라 재밌게봤어요
관계의 밀도 [15세 개정판],남주도 좀 쓰레기 인데 주둥이만 좀 고왔으면 
관계의 밀도 [15세 개정판],어휴 남주 스레기야 너무못됫다 뒤지게 후회하는거 기대중진짜 뒤이지게
관계의 밀도 [15세 개정판],초반보다는 점점 재밌어지는데요 답답한 여주는 아닌것같아요 기대하며 달려볼께요
관계의 밀도 [15세 개정판],요즘 왜케 재회물이 많을까요 남주 후회만 기다립니다
관계의 밀도 [15세 개정판],못된나쁜 남자무혁이가 후회하고 개과천선하는 것 보고 싶네요
관계의 밀도 [15세 개정판],후회남 진리죠 여주와 얽히고 설키는 스토리 재밌어요
관계의 밀도 [15세 개정판],처음 품은 욕망은 어떤 결말을 향해 갈지 기대됩니다
관계의 밀도 [15세 개정판],재밌을거 같아요 기대됩니다
관계의 밀도 [15세 개정판],재밌어요 계속 잘 볼게요
관계의 밀도 [15세 개정판],키워드가 취향이고 좋네요
관계의 밀도 [15세 개정판],재미있게 잘 봤습니다
관계의 밀도 [15세 개정판],캐릭터 느낌 좋네요
관계의 밀도 [15세 개정판],남주 대차게 후회하겠네
관계의 밀도 [15세 개정판],좋아하는 키워드라서 보기 시작했는데 잘 읽히네요 앞으로 어떻게 전개될지 완결까지 기대할게요
관계의 밀도 [15세 개정판],후회남주 여주매력적 기대돼요
관계의 밀도 [15세 개정판],나쁜남자 느낌의 남주네요
관계의 밀도 [15세 개정판],사내연애 계약관계 후회남좋아하는 키워드 다있네요그만큼 아는맛 클리셰인데 그래서 더 재밌는거뭔지 아시나요남주 완전 지만 업보 쌓을수록 나중에 더 짜릿한거뭔지 아시죠흥미롭게 보고있습니다 술술 읽히고 기대되네용
관계의 밀도 [15세 개정판],나중에 어떻게 후회할지 기대되네요 글이 잘 읽혀서 좋아요
관계의 밀도 [15세 개정판],남주 후회하는 거 빨리 보고프네요
관계의 밀도 [15세 개정판],힘든삶을사는여주윤아 그런데 무혁아넌또왜그래 정상적인 사랑을해나중에후회말고
관계의 밀도 [15세 개정판],말 아주 못되게 하는 나쁜 남주인데요 후회물 키워드에는 아주 잘 어울려요 어떻게 후회하게 되는지 꼭 보고싶어져요 여주는 힘든 상황임에도 어느정도 정신력이 있어서 힘든 일도 적당히 피하거나 생각을 바꾸면서 버티는 힘이 있어요 남주가 여기서 후회가 가능해 끝까지 저런 태도이지 않을까 싶으면서도 후회가 보고싶네요 재밌어요
관계의 밀도 [15세 개정판],윤아가 불쌍해요 행복하게 해줘
관계의 밀도 [15세 개정판],윤아는 오윤태한테서 벗어나려면 어쩔 수 없는 선택이네요 
관계의 밀도 [15세 개정판],무혁이는 애도 아니구 왜 저럴까아
관계의 밀도 [15세 개정판],무혁이 아이고 얼마나 구를지
관계의 밀도 [15세 개정판],재밌게 술술 잘 읽히네요
관계의 밀도 [15세 개정판],남주 너무 취향이에요
관계의 밀도 [15세 개정판],남주 구르는거 기대중이에영
관계의 밀도 [15세 개정판],어떤식으로 후회하게 될 지 기대돼요
관계의 밀도 [15세 개정판],무혁이 너는 어떻게 구르려나
관계의 밀도 [15세 개정판],무혁아 너도 굴러라
관계의 밀도 [15세 개정판],무혁이는 어떻게 구를까
관계의 밀도 [15세 개정판],재미있어요 기대되요
관계의 밀도 [15세 개정판],키워드가 재밌어 보이네요 기대돼요
금낙리 (15세 개정판),완결 축하드립니다화이팅
금낙리 (15세 개정판),설정도 무난하고 술술 읽기 좋아요
금낙리 (15세 개정판),전작 재밌게 읽었는데 넘 재미있어요
금낙리 (15세 개정판),서로에게 구원이 될 희재세원의 이야기 넘 궁금하네요
금낙리 (15세 개정판),주인공이 매력있어서 둘이 진행될수록 재밌어요
금낙리 (15세 개정판),여주 남주 케미 좋아서 재밌어요
금낙리 (15세 개정판),글 분위기도 좋고 너무 재밌어요
금낙리 (15세 개정판),소재도 전개도 좋고 등장인물들도 매력적이라 재밌게 봤어요
금낙리 (15세 개정판),캐디 좋아서 재밌는 것 같아요
금낙리 (15세 개정판),표지 좋고 몰입감도 좋아요
금낙리 (15세 개정판),뇌섹녀 여주라고 해서 기대하면서 읽고 있어요 뇌섹녀뇌섹녀
금낙리 (15세 개정판),할 말 다 하는 여주가 좋은데
금낙리 (15세 개정판),재벌남과 에이스 변호사티키타카가 매우 좋네요
금낙리 (15세 개정판),둘 사이 케미가 맘에드네요 
금낙리 (15세 개정판),남주와 여주가 좋아하는 스타일이라 다음화도 기대됩니다
금낙리 (15세 개정판),여주가 똑똑하고 능력캐라 맘에 들어요
금낙리 (15세 개정판),서로 짝사랑하는데 그걸 티내지 않으면서 케미를 보여 줄 지 너무 기대되네요
금낙리 (15세 개정판),둘 사이 긴장감도 있고 재밌게 읽었어여
금낙리 (15세 개정판),캐릭터 합이 좋고 가독성이 좋아요
금낙리 (15세 개정판),둘사이의 서사가 어떻게 될 지 두근두근하네욤
금낙리 (15세 개정판),제가 좋아하는 여주 설정이 있어 참 좋아요 뇌섹녀넘 좋아요
금낙리 (15세 개정판),남주 섹시해서 술술 봤어요
금낙리 (15세 개정판),즐겁게 보고 있습니다  캐릭터들이 매력적이예요 언제쯤 희재가 기억을 찾을지 두근두근하네요  스토리도 흥미진진합니다
금낙리 (15세 개정판),분위기가 독특하고 재밌게 봤습니다
금낙리 (15세 개정판),지금 계절에 읽기 좋은 느낌
금낙리 (15세 개정판),둘이 얘기가 넘 재밌어서 잘 읽고 있어요
금낙리 (15세 개정판),배경과 캐디가 넘 취향이에요
금낙리 (15세 개정판),재밌어요 재회물이라 좋아요
금낙리 (15세 개정판),설정이 흥미로워서 초반부터 재미있어요
금낙리 (15세 개정판),부분 기억 상실이 키포인트 같아요 
금낙리 (15세 개정판),서사와 감정선이 괜찮아서 재밌습니다
금낙리 (15세 개정판),제가 좋아하는 스타일의 글이에요여주가 멍청하지도 않구 
금낙리 (15세 개정판),키워드랑 캐릭터 좋아서 잘 읽었어요
금낙리 (15세 개정판),분위기가 완전 취향이에여
금낙리 (15세 개정판),확실히 나쁜 남자가 매력적이긴 하네요 
금낙리 (15세 개정판),여주가 변호사라 좋고 둘의 서사도 마음에 들어요
금낙리 (15세 개정판),흥미로운 관계 설정 아주 아주 좋아요 
금낙리 (15세 개정판),세원이 완전 매력 있어요 좋아 좋아 
금낙리 (15세 개정판),호로록 읽기 좋고 등장인물이 입체적이에요
금낙리 (15세 개정판),소재 좋고 캐릭터가 매력적이라 재미있어요
금낙리 (15세 개정판),남주 여주 취향인 캐릭터에요
금낙리 (15세 개정판),여주 한정으로 까칠한 척 순정남인 남주 너무 매력있네요
금낙리 (15세 개정판),남주가 매력적이라 볼 때마다 설레네요
금낙리 (15세 개정판),년전 부친에게 가정폭력을 당하는 여주를 구하기 위해 손에 피를 묻힌 남주가 더이상은 험한 일에 빠지지 않게 말리는건데 그걸 남주가 또 오해해서 불안해하고 함부로 말하는데 읽으면서 안쓰럽고 가여웠어요 여주가 자신을 좋하는 걸 왜 못 믿는지 그래도 여주가 질투했다고 좋아한다며 솔직하게 고백하고 직진할 때 좋았어요 다음화 궁금해서 연재 따라가요
금낙리 (15세 개정판),주인공 둘다 매력이 넘치네요
금낙리 (15세 개정판),와 진짜 자꾸 다음화를 넘기게 하는 글빨
금낙리 (15세 개정판),시작부터 흥미롭고 두 사람이 어울려서 재밌어서 잘 읽었어요
금낙리 (15세 개정판),스토리 꿀잼 보장합니다
금낙리 (15세 개정판),서사 좋고 갈수록 재밌어요
몹쓸 탐욕 (15세 연령가),소재랑 설정이 좋아요 너무 재밌습니다
몹쓸 탐욕 (15세 연령가),소재가 흥미로워서 그런지 계속 보게되요
몹쓸 탐욕 (15세 연령가),회귀 타임슬립 운명적사랑 키워드 좋아요 전개도 흥미진진하고 재밌고 여주남주도 매력있어요
몹쓸 탐욕 (15세 연령가),작가님 필력좋으셔서 좋습니다 잘 읽을게요
몹쓸 탐욕 (15세 연령가),잼써요
몹쓸 탐욕 (15세 연령가),캐릭터가 매력적이라 좋아요
몹쓸 탐욕 (15세 연령가),타임슬림한 건우와혜주 뭔가 아련히 느껴지는 두주인공들의 이야기가 궁금해지넹
몹쓸 탐욕 (15세 연령가),완결 축하드립니다화이팅
몹쓸 탐욕 (15세 연령가),캐릭터들 이렇게 맘에 들게 설정 짜서도되는겁니까
몹쓸 탐욕 (15세 연령가),초반부터 흥미진진합니당
몹쓸 탐욕 (15세 연령가),죽은 남주와 아들을 묻고 별장으로 와서 유품을 태우는데 차마 반지와 배냇저고리는 태우지 못하겠다는 여주의 말에 울컥해서 눈물이 핑 돌았어요 자신은 죽어도 좋으니 남주와 아이가 다시 살아오길 바라며 스스로 바닷속으로 들어가는 여주가 너무 안타까워서 읽으면서 많이 슬펐는데 정말 사건이 일어나기 전으로 남주가 살아돌아오고 아기도 임신한 상태라 점점 흥미진진해져요 남주는 이전의 기억을 다 갖고 있는데 여주는 기억을 잃은 듯해 어떻게 될지 연재 따라가요
몹쓸 탐욕 (15세 연령가),이야기를 따라가는게 재밌네여
몹쓸 탐욕 (15세 연령가),소재 특이하고 서로 끌리는게 좋네요
몹쓸 탐욕 (15세 연령가),타임슬립 설정이 정말 흥미롭네요
몹쓸 탐욕 (15세 연령가),기억이 날듯말듯 할 때 둘의 텐션이 완전 미묘하고 텐션 넘치네요 남주 맘에 들어요
몹쓸 탐욕 (15세 연령가),건우가 시간을 고스르는 자인가 그렇다면 혜주는
몹쓸 탐욕 (15세 연령가),혜주와 건우의 얽힌 사연이 궁금하네요건우의 집착적인 면도 보는 재미가 있네요
몹쓸 탐욕 (15세 연령가),기억 속의 두 사람의 사연이 무엇인지 아직 다 나오지 않아 너무 궁금해요 기억이 완전하지 않아도 느낌만으로 벌써 남주는 여주에게 집착하기 시작하고 있고 여주가 잃어버린 기억은 슬픈 내용인 것 같아 더 궁금하네요 아직 비밀이 다 나오지 않았어도 둘이 잘 어울리고 애절한 느낌이 있어서 흥미진진합니다
몹쓸 탐욕 (15세 연령가),시간 소재는 항상 느끼는 거지만 너무 매력적이에요
몹쓸 탐욕 (15세 연령가),타임슬립을 한 남주 건우와 기억을 잃은 여주 혜주의 운명같은 사랑이 흥미로워요 남주 캐릭터가 거칠고 위험한 느낌 물씬들어서 매력있고 재미있어요
몹쓸 탐욕 (15세 연령가),즐겁게 보고 있습니다  캐릭터들이 매력적이예요 언제쯤 기억을 찾을지 두근두근해요  스토리도 흥미진진합니다
몹쓸 탐욕 (15세 연령가),오해가 깔려있는 상황인데도 고구마보다는 스릴감이 있는 전개방식이 좋았습니다
몹쓸 탐욕 (15세 연령가),결국엔 잡아먹을거면서
몹쓸 탐욕 (15세 연령가),타임슬립 오랜만인데 재밌네요
