Titles,Reviews
고아인데 마법천재,주인공 짠한데 천천히 성장하는 모습이 좋아요 재밌어요
고아인데 마법천재,마법사 주인공 좋아요
고아인데 마법천재,개인사가 짠한데 그래도 노력하고 이상을 실현하려 해서 흥미롭네요
고아인데 마법천재,결국 나루토처럼 혈통빨
고아인데 마법천재,오 전체적으로 볼만해요
고아인데 마법천재,가여운 어린아이가 재능을 찾는다는 줄거리는 좋은데 그 재능을 어떻게 깨우치는지에 대한 개연성이 부족합니다 새싹이 아름다운 꽃을 피우려면 적절한 요소들이 주어져야 하는데 그 성장 과정이 부실하게 그려집니다 차라리 시간을 빠르게 돌려서 주인공을 후딱 성장시키는 편이 더 나았겠어요
고아인데 마법천재,초반부터 해리포터영화처럼 장면이 상상돼요
고아인데 마법천재,제가 탄탄한 세계관 설정이 된 작품을 좋아하다보니 그점이 좀 아쉬운거 같아요 반복된 설명도 살짝 지루함을 주고요 주인공의 성장속도나 그런 전개는 빠른편인데 글이 매끄럽지 않아서 아쉽습니다
고아인데 마법천재,주인공이 힘든 환경에서도 선하게 자란게 대견하네요 개연성이 떨어지는 부분도 있고 반복돼서 지루한 부분도 있긴한데 그럭저럭 킬타용으로 읽었습니다
고아인데 마법천재,스토리도 재밌고 좋네요 흥미로워요
고아인데 마법천재,제목에서 유추할 수 있었던 내용인데 짜임새도 속도감도 잘 맞아서 재밌었어요 마법과 재능있는 주인공의 성공 스토리는 늘 아주 기분 좋아요
고아인데 마법천재,성장물이라 흥미롭습니다
미궁 속 천재공학자,재밌어요 어느 부분이 좋은지 말하기 힘들 정도로 재밌습니다글자체가 재밌어요 이런 글을 쓸수있는 작가님은 어딜 가든 성공할 겁니다
미궁 속 천재공학자,너무 재밌다천재 흑마법사 좋아하면 취향에 맞을 듯언젠가 웹툰화 되었으면만약 그러먄 작가는 고먕님이었으면 좋겠다는 나의 작은 소망
미궁 속 천재공학자,공학자 얘기가 이렇게 재밌는줄 몰랐어요
미궁 속 천재공학자,무료분 읽고 취향이라 구매 이세계 공학 모험담 한화 분량도 나름 충실함
미궁 속 천재공학자,제목에 끌려 읽기 시작했는데 이야기 전개가 진짜 매력있네요 진짜 재미있게 읽고 있습니다
미궁 속 천재공학자,잘 읽었습니다잼쓰
미궁 속 천재공학자,오랜만에 재미있는 이야기가 나왔네요 아주이야기에 빠져 보고 있씁니다 수고하세요
미궁 속 천재공학자,전작도 재미있게 봤는데 이번작은 훨씬 필력이 늘었네요 플롯도 견고하고 좋습니다 캐릭터 조형도 매력적입니다 이번 회 무료기간에 도전해보세요
미궁 속 천재공학자,오랜만에 재미있는 판타지를 보게되네요감사합니다
미궁 속 천재공학자,열심히 따라왔는데마지막에 갑자기 변한건 뭐죠
미궁 속 천재공학자,세계관이 흥미롭고 내용이 짜임새 있어요 그리고 인물간 대화들이 웃겨요 오랜만에 긴데 안지루하고 재밌기까지한 작품을 만나서 보는 동안 즐거웠습니다
미궁 속 천재공학자,설정의 상상력이 놀라움 문체나 아야기가 가볍지 않아 차갑고 건조한 성장서사 취향이면 맞을듯 개인적으론 삭막과 넘치는 단문의 무게가 너무 무거워 읽기 버겁네요 문체의 세련됨에 비해 인물이나 이야기가 얇고 조형이 덜된 느낌이에요
미궁 속 천재공학자,강철의 용병보다 훨씬 좋네요 필력이 많이 늘어나신거같고 공부도많이 하신거같습니다
미궁 속 천재공학자,재미있게 보고있어요
미궁 속 천재공학자,정말 재밌게 보고 있습니다생소한 줄거리인데도 재밌네요
미궁 속 천재공학자,보기드물게 매력적인 세계관을 가진 작품 이런 걸 아케인펑크라고 하던가
미궁 속 천재공학자,개인적으로 전작보다 재밌음 특히 동료간의 티키타카가 더 재밌어짐
미궁 속 천재공학자,정말 탄탄한 짜임새의 스토리
미궁 속 천재공학자,재밌음 흥미롭다
미궁 속 천재공학자,이벤트로 시작했습니다 볼 만 합니다
미궁 속 천재공학자,의외로 말이 많은데 지루하지 않고 재미있습니다
미궁 속 천재공학자,전작 강철의용병보다는 좀더 낳은 작품연재물로 구매로 읽는중진지물이긴한데 읽어볼만함완결 축하드립니다
미궁 속 천재공학자,그냥 던전물인 줄 알았는데 배경이 여러개가 나와서 흥미롭습니다 재밋어요 
미궁 속 천재공학자,완결과 대여를 기다리며독특한 던전물
미궁 속 천재공학자,재미있게 보고 있습니다
미궁 속 천재공학자,덤덤한 주인공 행동에서 보여지는 감정선이 넘짠해요 전작도 재밌게 봤고 이번작품도 넘 재밌네요 세계관도 짜임새 있고 앞으로도 기대되는 작가님이에요
미궁 속 천재공학자,전작보다 필력이 엄청 늘어나신게 느껴집니다 건조한 문체에도 유머가 섞여 있어서 일반적인 대화인데 보는 독자는 미소짓게 되네요 달동네에서 연재를 쫓아가고 있는데 리디에 단행본으로 나오면 바로 구매할 예정입니다
미궁 속 천재공학자,최근 보는 중 가장 신선한 소재글을 진행하는 솜씨가 좋네요
미궁 속 천재공학자,
미궁 속 천재공학자,궁금증과 흥미를 불러일으키는 독특한 세계관 설정붕괴가 보이지 않는 탄탄한 빌드업 매력적인 주인공과 그에 못지않게 개성적인 등장인물들하다못해 영혼없는 오토마톤들까지판타지의 매력요소들이 잘 버무러진 글이에요 일단 너무 재밌음
미궁 속 천재공학자,작가님을 알게되어 기쁘네요 주인공의 성장과정을 재미있게 보고 있습니다
미궁 속 천재공학자,점점 지루해지고 있어요
미궁 속 천재공학자,재미 있게 보고 있어요 나만 상자가 좋은건가 왜 아무도 말을 안해 상자 볼매
미궁 속 천재공학자,읽는데 걸림없이 잘 읽힙니다 촘촘한 전개로 짜임새가 좋습니다 완결까지 이대로 유지해준다면 별개도 가능할듯
미궁 속 천재공학자,재미있게 보고 있음
미궁 속 천재공학자,재밌게 보고 있어여
미궁 속 천재공학자,은근히 재미납니다
미궁 속 천재공학자,전작도 재밌게 봤는데 이번꺼도 좋네요
미궁 속 천재공학자,현재까지 재미있게읽고있습니다 만족함
미궁 속 천재공학자,초반 읽다가 그냥 그래서 잠시 중단했었는데다시 읽기 시작하니 계속 결재하고 있더군요도중 하차 안하길 너무 잘했어요독특한 세계관과 개성있는 캐릭터들 잘 짜인 서사와 미스터리 너무 재미있어요
미궁 속 천재공학자,솔직히 화까진 별로였습니다 하차할까 고민도 했는데 그 뒤로 본격적으로 재미있어지네요
미궁 속 천재공학자,재미있어요 주인공이 꾸준하게 성장하는 모습이 보기 좋아요
미궁 속 천재공학자,재밌어요 계속 보게 되네요
미궁 속 천재공학자,재밌는데 문장들이 어렵게 쓰여있는게 많아서 진도가 쭉쭉 안나가요 전투씬도 정성스럽게 쓰셨는데 뭔가 부족하고무료분 다 못읽고 하차합니다
미궁 속 천재공학자,은근히 재미있어요 정중행하며 보았어요
미궁 속 천재공학자,와상상력이 폭증 마치 영화를 보는듯 눈앞에 선명하게 그려지네요블레이즈러너 확장판 보는듯 작가님의 상상력에 박수
미궁 속 천재공학자,계속 보다보니 연재분이 없네요 계속 보고 싶어요
천재 투수가 170km를 숨김,재미 있다 다만 민예린이 정말 많이 거슬린다 매번 안전망 타고 오르는 설정도 거슬리고 정신병자도 아니고 아무리 복선을 깔아도 말이 안 되거든
천재 투수가 170km를 숨김,재밌게 보다가 여캐땜에 흐름끊김 재구매방지
천재 투수가 170km를 숨김,
천재 투수가 170km를 숨김,재밌게 읽고 있습니다
천재 투수가 170km를 숨김,진짜 재밌어요근데 뜬금 여주는 흐름이딱딱이네요 
천재 투수가 170km를 숨김,주인공이 다 해먹는 소설  시원하게 잘봤습니다
천재 투수가 170km를 숨김,로맨스 때문에 별점 점 빼요 스포츠물로는 재미있게 봤고 여주도 초반 설정은 괜찮았는데 히로인 루트 타면서 매력이 사라져서 재미없어지네요 여성팬 반응 묘사도 그렇고 여캐를 잘 못 다루시는 편인듯 그 외 부분은 나쁘지 않았습니다
천재 투수가 170km를 숨김,커리어로는 성공했지만 행복하지 못했던 점을 아쉬워하던 한수혁이 회귀후 이전과는 반대되는 선택을 하며 서울 워리어스에서 우승을 목표로 행복하게 야구하는 모습이 인상적이예요
천재 투수가 170km를 숨김,회귀물 좋아해서 흥미로워요
천재 투수가 170km를 숨김,이번 생에서는 더 즐거운 것 같아요
천재 투수가 170km를 숨김,메이저리거로 성공한 삶이었지만 허무했던 한수혁이 회귀후 꼴지팀에서 동료선수들과 함께하며 이전생과는 다른 야구 인생을 만들어나가는 내용이 흥미로운 소설로 이야기가 진행될수록 술술 잘 읽혀요
천재 투수가 170km를 숨김,야구 회귀물이라니 너무 행복해요 야구팬 가슴벅차는 힐링성장스토리 체고에요
천재 투수가 170km를 숨김,보는 재미가 있네요
천재 투수가 170km를 숨김,야구물 중에서도 선수가 구단주까지 하는 작품은 처음이라 독특했어요 야구 경기 장면들이 실감나게 묘사되어 인상적이예요 인물들이 각각 자신만의 매력들이 있고 서로 엮이는 에피소드들도 재밌어서 몰입해서 읽었어요
천재 투수가 170km를 숨김,메이저리그 선수로 뛰어났지만 행복하진 못했던 주인공이 년전으로 돌아와 서울 워리어스에서 새롭게 야구인생을 시작해 팀도 성장시키고 자신도 성장하는 모습이 인상적이었어요 비슷한 패턴이 반복되는 부분은 아쉬웠어요
천재 투수가 170km를 숨김,스토리가 흥미진진하고 재밌어요
천재 투수가 170km를 숨김,회귀 후 메이저리거가 되기보다는 꼴지팀의 구단주 겸 선수가 된 한수혁의 회귀 전과는 다르게 다함께 행복한 야구를 하기위해 노력하는 모습을 보여서 재밌게 읽었습니다 주인공의 성격도 매력있습니다
천재 투수가 170km를 숨김,주인공 한수혁이 회귀 후 성공했지만 허무했던 회귀 전의 삶과는 다르게 한국의 꼴지팀에서 다시 시작하는 스토리라 참신했다 경기 장면들은 긴장감을 생생하게 잘 살려서 스포츠물을 읽는 재미가 느껴졌다
천재 투수가 170km를 숨김,스포츠물은 경기를 잘 풀어나가야 재밌게 보는데 그 부분은 좋았습니다 다만 여주가 좀 아쉽네요
천재 투수가 170km를 숨김,야구물 좋네요 재밌어요
천재 투수가 170km를 숨김,야구 잘 모르는데도 재밌어요
천재 투수가 170km를 숨김,메이저리거 한수혁이 사고로 인해 죽게되면서 년전으로 회귀해 자신의 커리어보다는 행복한 삶을 위한 결정들이 흥미로웠어요 먼치킨적 야구능력을 가진 한수혁이 활약하는 장면들이 잘 묘사되어 흥미진진해요
천재 투수가 170km를 숨김,먼치킨 주인공의 활약이 돋보이는 스포츠물입니다 시원시원한 전개가 재미있어요
천재 투수가 170km를 숨김,야구판타지물로 인물들이 매력있고 재밌어서 소설이 더 재밌어요 메이저리그에서 까지 했던 한수혁이 회귀후에는 서울 워리어스 팀을 성장시켜나가는 모습을 지켜보는것도 재미있고 조연 캐릭터들이 개성넘쳐요
천재 투수가 170km를 숨김,유쾌합니다 야구 좋아하신다면 강추
천재 투수가 170km를 숨김,회귀 후 후회되는 점은 고쳐나가고 구단을 아우르는 리더로서 나아갈 길에 정진하는 주인공의 노력과 활약이 시원시원한 성장물이네요구단주와 야구선수 겸업 설정은 처음인데 신선함은 크게 없지만 주인공의 활약과 리더로서의 성장과 함께 야구에 매우 진심인 작가님의 성장도 느껴지는 작품 후기까지 좋았습니다저도 왜 하필 야구를 좋아해서 그럼에도 야구가 좋아서 스포츠물 중에서도 야구만 보이면 달려드는데 만족스럽고 즐거웠습니다
천재 투수가 170km를 숨김,구단주 겸 선수로 뛸 수 있을 만큼 구단주가 한가한 자리가 아닐 텐데 설정이 너무 비현실적이에요 선수로 뛰려면 잠을 줄일 수가 없을 텐데 대체 구단주 일을 언제 한다는 건지
천재 투수가 170km를 숨김,야구를 잘 몰라도 이해하기 쉽게 적은 글이라서 좋았어요
천재 투수가 170km를 숨김,성공한 야구선수지만 아쉬움이 많은 삶을 살았던 주인공이 회귀후 메이저리그로 진출을 하지않고 한국에 남아 행복한 야구생활을 하는 모습이 보기좋았다 경기장면들의 생생한 묘사로 자세하여 이해하기쉽고 재미있었다
천재 투수가 170km를 숨김,소재가 취향이고 스토리도 재밌어요
천재 투수가 170km를 숨김,성공한 메이저리거인 로야구선수 주인공이 회귀 후 꼴지팀에서 선수로 구단주로 팀을 살리려 노력하고 야구에 열정을 보여서 좋았어요 주인공 뿐만 아니라 다른 야구 선수들 캐릭터들도 다들 매력있고 재밌어요
천재 투수가 170km를 숨김,먼치킨 성장물이라서 전개가 시원시원하고 막히는 부분이 없어요 야구를 잘 모르더라도 읽기 편안하고 새로 시작하며 고쳐나가고 다른 선수들과 화합하는 주인공의 활약이 돋보이는 작품이었어요
천재 투수가 170km를 숨김,회귀한 야구선수가 주인공인 판타지 소설로 주인공이 이전 생에서 후회했던 부분들을 고쳐나가면서 다시 야구를 해나가는 모습을 응원하게돼요 꼴지팀에서 다른 선수들과 함께하는 모습이 인상적으로 기억에 남아요
천재 투수가 170km를 숨김,메이저리거로 성공핬던 야구선수가 과거로 회귀해 예전과는 달라진 모습을 보여주는 것이 흥미진진해요 주인공의 야구에 대한 마음이나 노력들이 보기좋아요 웃긴 부분들도 많아서 재밌어요
천재 투수가 170km를 숨김,먼치킨이라 시원시원하네요
천재 투수가 170km를 숨김,야구 소재라 좋고 전개도 시원시원한 편이라 재밌게 봤어요주인공도 개성 있고 매력적인 캐릭터라 좋았어요
천재 투수가 170km를 숨김,야구 너무 좋아요 스포츠물 좋아해서 재미있게 보고 있어요먼치킨물이라 전개도 시원하고 주인공 성장해나가는 모습도 흥미로워요술술 읽혀서 좋아요
천재 투수가 170km를 숨김,야구 소재라 친근하게 시작했는데 주인공 캐릭터도 맘에 들고 전개방식이 신선해서 재밌게 잘 읽었습니다
천재 투수가 170km를 숨김,메이저리거의 회기물 흥미롭고 재밌네요
천재 투수가 170km를 숨김,회귀한 현역선수가 야구구단주가 되어서 우승을 향해 노력한다는 설정이 새로워요 야구 잘 모르지만 재밌게 보고 있어요
천재 투수가 170km를 숨김,스포츠물 특히 야구 좋아하는데 너무 재밌어요 초반부터 막힘없이 술술 읽혀서 더 즐겁고 신나게 읽을 수 있어서 좋더라구요 스토리 전개도 흥미로워서 지루하지 않고 좋았습니다
천재 투수가 170km를 숨김,야구 소재 좋아해서 재미있어요
천재 투수가 170km를 숨김,다시 메이저리거로 나가서 활약하는것도 재미있고 구단주인게 언제밝혀질지도 흥미진진
천재 투수가 170km를 숨김,좋아요 기대됩니다
천재 투수가 170km를 숨김,메이저리거로 활약했던 주인공이 과거로 회귀해 이전의 삶과는 다른 선택을 하는 스포츠물입니다 비리가 일상이던 구단의 구단주겸 선수가 되서 구단을 바꾸는 이야기인데 주인공의 능력과 활약이 돋보여 큰 스트레스 없이 감상할수 있었습니다
천재 투수가 170km를 숨김,문체가 잘 맞아서 막힘없이 잘 읽혀요 다음 내용이 계속 궁금해집니다
무언의 마법사,별로네요 스토리를 좀 따라가고싶어도 너누 끊기고 던눈 천지 취향아님 특색무
무언의 마법사,완결 개똥인데 떡밥 회수 하나도없고 중간에 끊어놓고 완결
무언의 마법사,  대여기대
무언의 마법사,재밌게 잘 보고 있어요
무언의 마법사,그래서 마법은 언제 배우는거죠액티브 언제 익히는지 보다가마법사직업이 회가 넘도록 전사처럼사냥을혹시 끝까지 칼질하는건 아니겠쥬
무언의 마법사,수고하셨습니다 잘 보고 갑니다 
무언의 마법사,주인공도 매력적이고 스토리가 흥미로워요
무언의 마법사,재미있게 잘 보고 있습니다
무언의 마법사,설정과 내용이 별 상관이 없고 내용 전개가 너무 단순해서 아쉽네요
무언의 마법사,스토리도 탄탄하고 작가님 필력이 좋으셔서 끝까지 전개도 안 질루하고 흥미진진하고 재밌어요 주인공 캐릭터도 맘에 들고 좋네요
무언의 마법사,재밌어요 주인공이 특히 매력적
무언의 마법사,제가 즐겨 읽는 이야기입니다
무언의 마법사,흥미로운 소재인데 전개가 약간 아쉽기도 해요
무언의 마법사,세계관이 흥미롭고 캐릭터가 매력있어요
무언의 마법사,재밌게 읽었습니다 스토리가 매력있어요
무언의 마법사,목소리를 잃은 주인공이 지구에 균열이 나타나고 상태창에서 마법사로 지정되면서 설정이 흥미진진합니다 마법사인데 피지컬도 좋고 목소리를 사용하지 못하는 독특한 캐릭터라 재미있어요
무언의 마법사,패시브로 비비는 설정이 재미있어요
무언의 마법사,주인공 설정이 좋아요 재미있습니다
무언의 마법사,전개가 박진감 넘치고 술술 잘 읽혀요
무언의 마법사,마법사지만 목소리를 잃은 주인공이지만 그래도 패시브 능력덕분에 답답함 없이 이야기가 전개되니까 재밌어요
무언의 마법사,생각하는 마법사와는 비껴간 듯한 주인공이지만 말없는 마법사라는 설정도 독특하고 다양한 활약이 돋보여서 계속 기대케하는 주인공이라서 흥미로웠어요
무언의 마법사,좋아하는 소재라 재밌네요
무언의 마법사,설정 좋네요 주인공도 매력있고 막힘없이 읽혀서 재밌게 봤어요
무언의 마법사,매력적인 주인공의 활약이 돋보이는 작품입니다 흥미진진한 스토리 전개가 재미있어요
무언의 마법사,잘 보고 있습니다
무언의 마법사,소재랑 키워드가 취향이 었는데 스토리 서사가 무난하게 재밌네요 문체가 처음 읽을때 어색했는데 읽다보니 괜찮았어요 잘 봤어요
무언의 마법사,재미있게 읽었습니다
무언의 마법사,키워드에 취저 당해서 초반 진입장벽없이 즐겁게 읽었어요 
무언의 마법사,주인공 목소리를 잃어버린 설정이 흥미로워서 보기 시작했는데 전체적으로 무난합니다
무언의 마법사,계속 다음 이야기가 궁금해지는 작품이라 시간가는 줄도 모르고 봤습니다 
무언의 마법사,생각보다 내용 전개가 흥미롭네요  지루함없이 달릴 수 있었어요 
무언의 마법사,말없는 마법사 설정이나 흥미로운 스토리 전개로 정판물인데도 잘 읽히고 좋으네여
무언의 마법사,전개가 지루하진 않은데 서술이 불호라서 고민이 많이 됩니다 대사 한 줄 묘사 한 줄 구도가 번복되는데 이게 웹소설이라 퉁치고 넘기면 되는 걸지요
무언의 마법사,능력적인 부분도 기대되는게 있네요
무언의 마법사,처음엔 흥미진진했는데 갈수록 긴장감이 떨어져요 주인공이 성장하는건 좋은데 전개가 느린것 같아요
무언의 마법사,재밌게 봤습니다
무언의 마법사,도입부에서 다 나온거 같아요
무언의 마법사,문체가 취향에 잘 맞고 소재도 마음에 듭니다  표지는 이정도면 만족
무언의 마법사,주인공이 먼치킨마법사라 더 재밌네요
무언의 마법사,스토리 전개나 설정도 흥미롭고 주인공 캐릭도 매력있고 재미있네요
무언의 마법사,재밌어요 기대됩니다
무언의 마법사,설정은 흥미로운데 이야기 전개가 조금 아쉽습니다
무언의 마법사,주인공이 특색있어서 마음에 듭니다 무영창 마법사
무언의 마법사,마법물 좋아하는데 재밌어요
무언의 마법사,말못하는 주인공으로 이야기 끌어가기 힘들지 않을까 했는데 잘쓰시네요
무언의 마법사,무언이라는 소재가 신기하네요
무언의 마법사,술술 읽히네요 구웃
리라이프 에이전트,주인공이 국정원의 에이전시로 일을 한다고 하면서 너무 당당하게 범죄를 저지르네요 아무리 조폭이라지만 저격까지 하는건 아닌듯싶고 얼굴이 드러나는것이 문제가 될수 있다고 걱정하면서 얼굴이 노출되는게 당연한 연예인 경호를 한다는게 상식적으로 이해가 되지 않네요
리라이프 에이전트,정말 재미있게 읽었습니다 강추합니다다만 리디에서 매회 마지막에 쓸데없이 제목 지은이가 거듭 나와서 너무하다고 생각했습니다 또한 이 리디북은 여전히 끊김 현상이 심해서 짜증납니다
리라이프 에이전트,왜키 별점이 은지 알수가 없네
리라이프 에이전트,펑점 믿공한번 읽어 봅니다
리라이프 에이전트,내용은 먼치킨이라 시원시원하게 너머가는 데 한 회 끝날 때마다 내용과 상관없는 크레딧 들으려니 정말 짜증나네요 리디에서는 고객 서비스용으로 이런 것은 빼야지 매 회차마다 듣는게 고역인거 감안해서 올려주세요
리라이프 에이전트,고구마없이 진행되어서 재미있게 잘 읽었어요
리라이프 에이전트,어떻게 보면 뻔한데 뻔하지 않은 구석이 있어 재미있어요
리라이프 에이전트,재대여방지
리라이프 에이전트,재미있게 읽고있습니다
리라이프 에이전트,구해주니 보따리 쳐내놓으라는 여캐투입되는거 보자마자 손절
리라이프 에이전트,원래 좋아하는 작간데 너무 인생 쉽게 사는 주인공입니다 세상이 주인공을 돕습니다 국정원은 설설 기고 수많은 살인과 절도를 해도 다 넘어갑니다 피해본 측에서는 누가 했는지도 모른다는 전개에 앙갚음 하는 내용도 거의 없고 개연성이 너무 부족해요
리라이프 에이전트,재밌어요 별점 점
리라이프 에이전트,재미있게 읽을수 있었어요
리라이프 에이전트,전개가 빨라서 재미있어요
리라이프 에이전트,키워드에 취저 당해서 초반 진입장벽없이 즐겁게 읽었어요 
리라이프 에이전트,문체가 취향에 잘 맞고 소재도 마음에 듭니다  표지는 이정도면 만족
리라이프 에이전트,생각보다 내용 전개가 흥미롭네요  지루함없이 달릴 수 있었어요 
리라이프 에이전트,계속 다음 이야기가 궁금해지는 작품이라 시간가는 줄도 모르고 봤습니다 
리라이프 에이전트,표지 보고 보게 됐는데 재밌네요
리라이프 에이전트,의 비밀 하부 조직인 네메시스의 일원이었던 패트릭은 동료들과 임무 수행을 마친 후에 덤프트럭에 치입니다 죽기 직전 덤프트럭에서 내려 자신을 권총으로 쏜 남자의 손등에서 성 미카엘 문신을 보게 되고 최민성이라는 남자의 몸에서 눈을 뜨게 되는데요 다행히도 암호 화폐가 있어서 새로운 삶을 빠르게 시작할 수 있네요 최민성이 새로운 몸으로 마음껏 능력도 발휘하고 복수도 하는 사이다 같은 내용이라 재미있습니다
리라이프 에이전트,혹시나 하는 생각에 읽기 시작했는데 기대이상이네요
리라이프 에이전트,시원시원한 사이다 전개가 일품인 에이전트물입니다
리라이프 에이전트,재미있게 잘 보고 있어요 강추입니다
리라이프 에이전트,수고하셨습니다 잘 보고 갑니다
리라이프 에이전트,재미있게 읽었습니다
리라이프 에이전트,재미있게 봤어요
리라이프 에이전트,주인공 성격이나 스토리 전개가 막힘 없이 시원시원하게 전개되네요
리라이프 에이전트,재미있네요긴장감이있고 너무 먼치킨이 아니라 좋아요
리라이프 에이전트,오랜만에 완결해서 재미있게 잘봤어요식상하지 않아요
리라이프 에이전트,오랜만에 에이전트물로는 수작을 보는 것 같다 물론 독자에 따라서는 호불호는 있을 것 같다
리라이프 에이전트,책은 재밌는데 마지막에 제목 지은이가 계속 나와서 흐름이 끊겨요책을 쭉쭉 읽어야하는데 거슬려서 하차합니다
리라이프 에이전트,예전에 작가님 작품들을 재미있게 봤는대 믿고 보니까 역시 재미있네요
리라이프 에이전트,시원스레 전개되어 타임킬 용으로 좋군요 조금 아쉽다면 디테일한 개연성이 보완된다면 합니다
리라이프 에이전트,주인공 위주로 사건들이 휘몰아치고 해결되어서 속도감도 장난 아니고 재밌어요 약간 가볍고 빠른 전개의 시원한 이야기를 찾을 때 딱이예요
리라이프 에이전트,전개기 시원시원하고 재미있습니다
리라이프 에이전트,재밌게 잘 보고 있어요 자동으로 다음권보기 듣기기능으로 이용중인데 저작권 어쩌고 저쩌고 짜증납니다 다음권 결제하기 싫을정도로 
리라이프 에이전트,시원한 전개가 흥미로워요
리라이프 에이전트,시원시원한 사이다 전개 좋습니다
리라이프 에이전트,찌질했던 주인공이 강해진다는 대리만족형 재미가 충만한 작품이네요재밌게 잘 보고있습니다
리라이프 에이전트,재미있게잘보았어요 
리라이프 에이전트,재미있네요 잘 보고 있습니다
리라이프 에이전트,주인공이 강단있고 시원시원해서 좋네요
리라이프 에이전트,야 정말 시원시원하네요 주인공 성격도 맘에 들어요 무료분만 보다가 바로 결제로 갈 수밖에 없었어요완결후 후기 결말이 너무 서두른 것 같았습니다 마지막 전투는 솔직히 민성의 준비가 전혀 안보여 엉뚱할 정도로 대충이었어요 버지니아 알링톤엔 밤낮으로 어머어마한 교통량을 자랑하는 곳인데 도로 한복판에서 전투가 일어난다니 그 지역만 딴 차원인가 했을정도로 말도 안되는 배경이었습니다 작가님이 중요 등장인물들도 소리소문없이 싹 사라지게 하더니 결론도 대충이라 서둘러 끝내려한 인상을 줘 실망스러웠어요
리라이프 에이전트,완전 사이다 스프라이트 속시원해서 쭉쭉 읽기 좋아요
리라이프 에이전트,전개가 좋아서 잘 봤습니다
리라이프 에이전트,작가님 오래가시네요  잘 보고 있습니다
리라이프 에이전트,무지하게 재미있네요
리라이프 에이전트,시원시원한 전개가 마음에 드네요 기대됩니다
리라이프 에이전트,고구마 없이 진행되는 이야기다행히 현재 읽고 있는거 까지는 연애가 없어서 좋네요주인공 결정이 빨라서 마음에 듭니다
재벌 떡잎 줍는 천재투자가,재밌게 잘보고 있어요
재벌 떡잎 줍는 천재투자가,
재벌 떡잎 줍는 천재투자가,재밌고 전개도 빠름 근데 히로인은 밀던 애가 아니라 아쉽
재벌 떡잎 줍는 천재투자가,글 재미있게 쓰시네요 잘보구있습니다
재벌 떡잎 줍는 천재투자가,아주 재밌게 정신없이 읽었어요
재벌 떡잎 줍는 천재투자가,재밌어요쉬지않고 읽었습니다 좋은글 감사합니다
재벌 떡잎 줍는 천재투자가,완결까지 잘 보았습니다 최근 재벌물들보다 훨 짜임새 있고 내용도 충실하네요
재벌 떡잎 줍는 천재투자가,시작좋았는데 이야기가 확장되는게 아니라 수축돠고 자잘해짐 뜬금없이 대학생활로 유치햐짐
재벌 떡잎 줍는 천재투자가,생각보다 괜찮은데요
재벌 떡잎 줍는 천재투자가,너무너무 재미 있게 잘 보고 있어요
재벌 떡잎 줍는 천재투자가,술술 읽히네요특히 주인공이 마음에 드네요
재벌 떡잎 줍는 천재투자가,정말 정말 많이 많이 좋아요 
재벌 떡잎 줍는 천재투자가,싸가지나 에틱없는 쓰레기들를 그대로 쳐 발라 버리는 주인공의 용기에 완전 대리만족을 느낍니다 상남자의 적극적인 대시에 시원한 사이다 맛이랄까 재미있게 보고 있습니다
재벌 떡잎 줍는 천재투자가,생각보다 잼있어서 계속 읽고 있네요 잘보고 있어요 
재벌 떡잎 줍는 천재투자가,이만하면 수작     
재벌 떡잎 줍는 천재투자가,잘 보고 있어요재미 있네요
재벌 떡잎 줍는 천재투자가,재미있게 보고 있어요
재벌 떡잎 줍는 천재투자가,잔잔하면서도 재미가 있어요
재벌 떡잎 줍는 천재투자가,단권대여용 잔잔한 느낌
재벌 떡잎 줍는 천재투자가,제목 완전 구린데 내용은 꽤 실속있어요 주인공의 성장도 차근차근 흐뭇하네요
재벌 떡잎 줍는 천재투자가,재미없습니다긴말하지않습닏
재벌 떡잎 줍는 천재투자가,재밌게 보고있습니다 감사합니다
이동 요새로 아포칼립스 살아남기,회귀를 할수있다는멀 미리 알고있었으면 계획을 세우고 회귀를 해야지 나 회귀 할수있다 뿅 회귀했다 가 아니라 회귀할수있으니 계획을 세우자 가 맞지 않냐 이거 말고도 여러가지가 있는데 그중에서도 서울대 대학원생이 연구실에 있는데 왜 계속 연구를 하는건지 세상이 멸망하고있는데 악마들이 쳐들어온다면서 계속 연구만 쳐함 그러고 졸업걱정까지  나는 경계성지능장애가 아니라 도저히 못보겠다
이동 요새로 아포칼립스 살아남기,완결까지 재미있게 읽었습니다
이동 요새로 아포칼립스 살아남기,재밌게 잘보고갑니다
이동 요새로 아포칼립스 살아남기,
이동 요새로 아포칼립스 살아남기,나는을 빼면 훨씬 자연스러운 문장이 될 것 같다
이동 요새로 아포칼립스 살아남기,화 여기까지
이동 요새로 아포칼립스 살아남기,독특한소재라 읽었는데 계속보게 되네요잘봤습니다
이동 요새로 아포칼립스 살아남기,아포칼립스 회귀물로 시원시원해서 잘 읽히네요
이동 요새로 아포칼립스 살아남기,유쾌하고 재밌습니다
이동 요새로 아포칼립스 살아남기,먼치킨 회귀 클리셰물입니다 그런데 이동요새라는 소재 자체가 신선해서 그런지 설정도 특색있어서 나름 괜찮습니다 전개도 쭉쭉 진행됩니다
이동 요새로 아포칼립스 살아남기,제목이 눈에 들어와서 읽어봤는데 재밌네요
