Titles,Reviews
한 배를 탄 사이,집중이 안되네요 주변 설명이 쓸데없이 장황해서 읽다가 지쳐 그냥 무시하고 넘겨지게 되네요
한 배를 탄 사이,잘 읽구 있어요 앞으로의 스토리도 기대돼요
한 배를 탄 사이,작가님 재미 있게 보고 있어요
한 배를 탄 사이,서루 님 작품 기대하면서 보고 있어요
한 배를 탄 사이,소설 웹툰 둘다 보는데 재미있어요 다만 너무 길어서 좀 지쳐요
한 배를 탄 사이,잘봤어요 서루님신간
한 배를 탄 사이,기대되네요 빨리 읽고있어요
한 배를 탄 사이,원작이네요 재밌게 봤어요
한 배를 탄 사이,여주 설정값이 매력적이라 시작해봐요
한 배를 탄 사이,스토리도 탄탄하고 설정도 흥미로워요 재밌게 보고있어요
한 배를 탄 사이,웹툰과 비교해서 보면 더 재밌어요
한 배를 탄 사이,설정이 탄탄하고 재밌어요
한 배를 탄 사이,너무 재밌어요
한 배를 탄 사이,웹툰보고 소설도 보러왓어욥
한 배를 탄 사이,표지보고 시작했는데 스토리가 흥미로워요
한 배를 탄 사이,이야기가 재미있어요
한 배를 탄 사이,재밌게 읽고 있어요 흥미진진
한 배를 탄 사이,이벤트로 시작했는데 재밌어요
한 배를 탄 사이,설정이 흥미롭고 캐릭터가 매력있어요
한 배를 탄 사이,여주 캐릭터가 매력있어요
한 배를 탄 사이,좋아하는 작가님이라서 재밌게 봤어요
한 배를 탄 사이,이거 읽으니까 웹툰이 궁금해지네요조만간 웹툰도 맛봐야겠어요
한 배를 탄 사이,흥미로운 소재에 재밌게 봤어요
한 배를 탄 사이,스토리도 재밌고 흥미로워요
한 배를 탄 사이,웹툰보고 재밌어서 원작이 궁금해서 시작했어요 스토리가 흥미진진해서 너무 재밌게 읽었어요
한 배를 탄 사이,세계관이랑 설정이 독특해서 좋아요
한 배를 탄 사이,심도깊은 로맨스 너무 좋았어요
한 배를 탄 사이,세계관이 재밌습니다 잘 읽었습니다
한 배를 탄 사이,세계관 독특해서 너무 좋네요 여주가 능력있고 임기응변에 능해서 매력적입니다 배 위에서 두 사람의 텐션도 쫄깃하니 재밌어요
한 배를 탄 사이,캐릭터가 매력적이네요
한 배를 탄 사이,세계관이 좋아서 계속 읽게 돼요
한 배를 탄 사이,주인공들 사연이 재밌네요
한 배를 탄 사이,세계관도 매력적이지만 캐릭터들 빌드업이 넘 좋아요
한 배를 탄 사이,세계관도 내용도 너무 재미있어요
한 배를 탄 사이,매력적인 쥔공들이네요 
한 배를 탄 사이,탄탄한 세계관과 짜임새있는 스토리 전개가 재미있어요 독특한 여주의 직업과 활약도 스토리에 흥미를 더해줍니다
한 배를 탄 사이,여주가 연기자라는 설정이 독특하네요
한 배를 탄 사이,세계관도 설정도 특이하고 장면들 묘사도 압권이셔서 재미있게 보고있어요레이시 주변에 쓰레기들뿐이라 이용만 당하는 것 같은데 배신까지 다 갚아주길 바랍니다 할리드 황태자답게 능글거리는거 넘 좋아요 분위기를 띄우는 것도 있고 텐션을 만들어주네요 둘 사이에 아직 비밀이 많고 서로의 진실을 모르지만 전개가 진행될수록 더 엮이고 풀리겠죠 짜릿 빨리 둘이 정혼자역활극에서 정분이 나길 바랍니다
한 배를 탄 사이,스토리가 흥미롭고 재미있어요
한 배를 탄 사이,완결까지 읽고나니 후련하네요 아사드와 니샤에게마저 정이 들고 애뜻해요 한동안 한배를 타는 레인과 할리드 잊지 못할거 같아요
한 배를 탄 사이,재밌게 읽었어요
한 배를 탄 사이,설정도 독특하고 맘에 들어요 흥미진진하네요
한 배를 탄 사이,여주가 매력있어요
그다지 사랑하지 않는 그대에게,이 작품 그렇게 재미있게 읽어놓고 정작 작품 리뷰는 안 달았었네요 늦게나마 답니다 그리고 이건 외전 화에도 달았던 댓글인데 두 사람이 두번째로 재회한 이제 로가 카드리어를 떠날리 없고 영영 사랑한다고 말한 이후의 에피소드도 보고싶어요
그다지 사랑하지 않는 그대에게,외전 더 주세요 아니 남주 여주 재회하고 그 이후의 이야기가 궁금해요 과거말고  외전 주세요 외전 제발 외전이요 제발 외전
그다지 사랑하지 않는 그대에게,너무 재미있게 보고있어요 여주 확실히 밝혀질 때가 어떨지 궁금하네요
그다지 사랑하지 않는 그대에게,표지 추혜연 작가인줄 
그다지 사랑하지 않는 그대에게,나쁘지않은 스토리근데 좀 여주 성격 너무 제멋대로인듯남주 역할 별로없고성장물도 아니고 히어로도 아니고 결말열려있고난 로맨스가 보고싶었는데 안로맨스하고뭐지
그다지 사랑하지 않는 그대에게,외전도 주세요
그다지 사랑하지 않는 그대에게,작가의필력이 대단하네요 어떻게 여주 말투나생각이 빵터지게하네요 대단하세요 흥미롭게보고있어요 그리고 평점이왜인지모르겠네요 이것보다못한것도 이많던데 
그다지 사랑하지 않는 그대에게,오 간만에 재밌는 소설을 봤네요 초반에 흡입력 있게 좋았고 중반부에 살짝 지루하고 흔하다고 생각했는데 중후반부로 가니까 가슴뛰는 전개가 이어지네요 오랜만에 책 읽는게 기대되는 작품이었습니다 전체적으로 작품 준비를 철저하게 하시고 자료조사도 꼼꼼하게 하신게 드러나고 글솜씨가 좋아서 편안하게 읽었습니다 좋은 작품이었습니다 감사합니다
그다지 사랑하지 않는 그대에게,이결어망 느낌이 많이나요
그다지 사랑하지 않는 그대에게,웹툰 런칭된 것 보니 재미있어 보여서 원작 달리러 왔어요
그다지 사랑하지 않는 그대에게,재미있어요 여주 캐릭이 털털하고 시원 시원해서 좋아요
그다지 사랑하지 않는 그대에게,재밌는데 좀 아쉬운게주인공의 복수가 주 스토리고 남주와 러브라인은 서브스토리 느낌이에요 남주의 비중이 적고 복수스토리에 남주의 역할이 하나도 없어요 여주가 자기 이야기를 도 안해서 남주는 암것도 모르고 역할도 비중도 없고둘 관계는 살짝 답답하네요 남주를 주인공이라고 해도 되나 싶을정도의 비중
그다지 사랑하지 않는 그대에게,와삽화 장난없네요금발최고 잘 보겠습니닿
그다지 사랑하지 않는 그대에게,재밌어요 웹툰도 기대되네요
그다지 사랑하지 않는 그대에게,너무 재밌어요 웹툰도 봐야겠네요
그다지 사랑하지 않는 그대에게,좋아하는 소재라 재미있게 읽고 있습니다
그다지 사랑하지 않는 그대에게,웹툰하고 같이 보는데 재밌네요
그다지 사랑하지 않는 그대에게,당차고 키리스마 넘치는 로가 허약 갸녀린 공작영애 몸 속에 들어간 설정이 넘 매력있네요 집착댕댕이 카드리어도 넘 좋구요
그다지 사랑하지 않는 그대에게,웹툰으로 보고 다시 원작을 찾았어요 남주 멋있습니다 재밌어요
그다지 사랑하지 않는 그대에게,웹툰보고 원작도 보고 싶어서 읽어봤는데 재미있어요
그다지 사랑하지 않는 그대에게,웹툰보고 궁금해서 달려요여주가 성격이 매력있어용
그다지 사랑하지 않는 그대에게,당찬 성격의 여주가 매력적이네요
그다지 사랑하지 않는 그대에게,실제 성격과 정반대인 레아로 빙의되어서 그 성격차이가 속마음에 잘 드러나 재밌어요 카드리어는 순정댕댕남같긴 한데 무슨 꿍꿍이가 있을 것 같은 느낌적 느낌입니다
그다지 사랑하지 않는 그대에게,많이 보는 소재이지만 다른 감동그래서 재미가 있는그래서 열심히 달리고 있습니다
그다지 사랑하지 않는 그대에게,웹툰 보고 원작 보러 왔는데 소설로 보니까 또 그 매력이 있네요 섬세하고 재밌어요
그다지 사랑하지 않는 그대에게,웹툰과 같이 보니 더 재밌네요 남주 매력도 잘 느껴져서 좋아요
그다지 사랑하지 않는 그대에게,종종 유치한 느낌이 들긴 하지만 둘의 관계가 앞으로 어떻게 더 진전될지 궁금합니다 요새 로판 질렸었는데 간만에 흥미 가지고 읽고 있습니다
그다지 사랑하지 않는 그대에게,좋아하는 키워드가 많아서 보는데 캐릭터도 좋고 재밌네요
그다지 사랑하지 않는 그대에게,제목만 보고 건조한 글 일줄 알았는데
그다지 사랑하지 않는 그대에게,여주가 씩씩한게 좋네요
그다지 사랑하지 않는 그대에게,여주 넘 귀여워요  짱쎈여주 넘 좋아요
그다지 사랑하지 않는 그대에게,스토리가 좋고 주인공들이 매력있어요
그다지 사랑하지 않는 그대에게,당찬 여주가 매력있네요 남주도 너무 좋아요
그다지 사랑하지 않는 그대에게,로제타에서 레아로 빙의해도 로제타의 천성이 순간순간 드러날때 더 매력적이고 흥미진진해지네요 카드리어 집착해도 너무 멋지네요
그다지 사랑하지 않는 그대에게,웹툰 보러 갔다가 원작 표지가 너무 예뻐서 들어왔어요 오랜만에 후회남주가 아닌 처음부터 사랑에 빠진 남주를 보니 색달라요
그다지 사랑하지 않는 그대에게,해적이었던 여자가 공작가의 아가씨로 빙의하다니 너무 매력적인 플롯이에요 
그다지 사랑하지 않는 그대에게,밝고 당찬 여주 캐릭터가 매력적입니다 투닥거리는 남주와의 케미도 재미있어요
그다지 사랑하지 않는 그대에게,웹툰 보고 원작도 재탕하니 또 재밌네요
그다지 사랑하지 않는 그대에게,표지에 홀려서 들어왔어요 여주 캐릭터가 매력적이고 남주도 마음에 들어요 집착남 좋고 볼수록 재밌어요 다음화가 기다려집니다
그다지 사랑하지 않는 그대에게,웹툰보고 재밌어서 원작 보고 있는데 유쾌하고 재미있어요
그다지 사랑하지 않는 그대에게,로제타 성격이 시원시원해서 좋아요 재밌네요
그다지 사랑하지 않는 그대에게,애칭이 이론 웃겨서 남주랑 여주 재밌네요
그다지 사랑하지 않는 그대에게,전 웃음코드가 맞는듯 가볍게 술술 읽기 괜찮아요
그다지 사랑하지 않는 그대에게,기다무로 봤는데 읽을만해요 재밌음
그다지 사랑하지 않는 그대에게,재밌고 표지가 예뻐요
그다지 사랑하지 않는 그대에게,웹툰읽다가 소설 넘어왔어요소설은 소설대로 매력있네요
그다지 사랑하지 않는 그대에게,짝사랑남 털털녀 케미가 좋아요 여주 당찬거 취향이라 재밌게 보고 있어요
북부 대공의 집착에서 벗어나기 위해,아글이 참 단조롭네요스토리는 나쁘지않은데 필력이 조금 아쉽네요
북부 대공의 집착에서 벗어나기 위해,뻔한 소재긴한데 아는맛이 맛있다고 괜찮아요 걍 킬링타임용이고 수작은 아님 전개에 좀 읭스러운 부분이 있어서 이것 저것 따지는 분들에게는 비추천
북부 대공의 집착에서 벗어나기 위해,복잡하지 않고 기분좋게 읽을 수 있는 소설이에요
북부 대공의 집착에서 벗어나기 위해,재미있는데 남주인공 표지 아예 바꿔주시면안되요 여주인공표지로 전체로바꿔주시면 조금더 몰입할수있을거 같습니다별하나뺀것도 표지때문입니다
북부 대공의 집착에서 벗어나기 위해,밝고 구김없이 기분 좋은 소설
북부 대공의 집착에서 벗어나기 위해,처음엔 좀 유치한듯도 하지만 점점 따뜻하게 읽을 수 있는책 에리얼의 이야기가 궁금해요 정령왕과의 사랑이라 언제 볼 수 있을까요
북부 대공의 집착에서 벗어나기 위해,단편이라 그런가 무지하게 속도가 빠르네요 재밌어요
북부 대공의 집착에서 벗어나기 위해,대공말투가 어디 모자른 사람 같다차가운 말투랑 어휘력 모자라서 다다다로 끝나는 말투랑은 다르다무슨 교과서읽는 말투다 어느 숲속 부족들이나 쓸법한 요상한 어법은 읽을수록 무식해 보여서 깬다빨간새 이그니스랑 말투에 차이가없다
북부 대공의 집착에서 벗어나기 위해,잼나요 계속볼께오 기대되요
북부 대공의 집착에서 벗어나기 위해,로판은 유치한 맛으로 읽는거 아닌가요 그리고 사랑에 빠지면 어른스럽게 행동하는 사람이 있고 아닌 사람도 있는거지 북부대공이라고 무조건 어른스러워야되는건 아니죠 유치하고 가벼워서 술술 읽혀서 좋구만 너무 낮은 평점은 이해 안되네요 귀염둥이 카일이 너무 적게 나와서 불만이라서 별 적은건 인정
북부 대공의 집착에서 벗어나기 위해,나도 모르게 풉 풉 웃으며흐믓하게 읽고있네요
북부 대공의 집착에서 벗어나기 위해,유치해요 평점 이해가 안되네요 양산형 소설이라고 하기에도 부족해요 대공 말투는 말하는 초딩 로보트 수준이고
북부 대공의 집착에서 벗어나기 위해,처음엔 그냥 가볍게 읽기 좋지만 두번은 읽기는 재미없는 작품
북부 대공의 집착에서 벗어나기 위해,재미있어요 언제나 응원드립니다 
북부 대공의 집착에서 벗어나기 위해,여기서 드는 의문 약은 약효가 도는 기간이 정해져있을텐데사랑의 묘약은 영구적인건가요
북부 대공의 집착에서 벗어나기 위해,대공이 뾰루퉁하는게 점점 살 카일보다도 애같네어른이 어른다워야지 저게 뭐람
북부 대공의 집착에서 벗어나기 위해,일러가 몰입을 방해합니다음울한 수도자 저주 받은 사제에 더 어울리지미남 대공은 전혀 아님
북부 대공의 집착에서 벗어나기 위해,재밌게 잘 읽었습니다
북부 대공의 집착에서 벗어나기 위해,생각보다 재미있어요
북부 대공의 집착에서 벗어나기 위해,이게 뭔데 리뷰가 이렇게 많아요 별점도 생각보다 높은거 같고소재는 좋은데 글이 너무 빈약해요하
북부 대공의 집착에서 벗어나기 위해,공작님 말투가 삼룡이 같아요 
북부 대공의 집착에서 벗어나기 위해,표지가 방해되요작품소개에 있는 그림도 내렸음 좋겠어요 
북부 대공의 집착에서 벗어나기 위해,정말 표지만 보면섬뜩하네요 빨리 지워주세요
북부 대공의 집착에서 벗어나기 위해,뭐뭐했다 뭐뭐했다 남주의 말투가 어색한건 저뿐인가요 남주 말투 오글거려서 하차하는건 첨이네요 특별히 매력적이지도 않고 집착이 전혀 멋스러운 방법도 아녜요
북부 대공의 집착에서 벗어나기 위해,간만에 재밌는거 찾았다  끝까지 늘어지지 않고 너무 재밌게 봤어요
북부 대공의 집착에서 벗어나기 위해,흡입력이 장난아니네요
북부 대공의 집착에서 벗어나기 위해,남주 그림 좀 없애주세여 
북부 대공의 집착에서 벗어나기 위해,넘 잼나요 오해 없고 계속 직진
북부 대공의 집착에서 벗어나기 위해,역시 이사벨라 한정 도른자 키에르 북부 대공 집착의 아주 끝판왕이네요 역시 대공은 북부대공이 최고죠 
북부 대공의 집착에서 벗어나기 위해,캐릭터들도 그렇고 내용도 고구마 구간 거의 없이 시원시원하게 진행되는게 좋아요
북부 대공의 집착에서 벗어나기 위해,해독제 언제 먹는지 아시는분있나요
북부 대공의 집착에서 벗어나기 위해,재미있게 봤습니다
북부 대공의 집착에서 벗어나기 위해,아직은 재미있어요 
북부 대공의 집착에서 벗어나기 위해,재미있게 보고 있어요
북부 대공의 집착에서 벗어나기 위해,완결 나서 아쉬워요이사벨라를 향한 대공님의 찐사 보는 맛이 있었는데얼른 기이이이이이인 외전 들고 오세요
북부 대공의 집착에서 벗어나기 위해,점점 뒤로 갈수록 전개가 끌리는 것 같아요 내용도 별로 기억에 안남구요 아무래도 이쪽 느낌은 저와는 안맞는 듯 합니다 화까지 읽다 하차합니다
북부 대공의 집착에서 벗어나기 위해,사랑의 묘약을 먹고 반해서 집착하는 남주 재미있어요해독제 먹으면 어떻게 전개될지 궁금합니다
북부 대공의 집착에서 벗어나기 위해,마지막까지 재밌게 잘봤어요남주의 귀여운 질투와 집착 넘 좋았습니다세 외전 기대할게요
북부 대공의 집착에서 벗어나기 위해,너무 설명이나 표현이 길어도 지루하고 답답하지만여기는 정말 문장이 너어어무 빈약 합니다소재 자체는 재밌는거 같은데 문장이 너무 빈약하고 이벤트도 빈약하고 그러니 캐릭터의 매려고 살지 못하고 그렇군요화에서 하차 합니다
북부 대공의 집착에서 벗어나기 위해,주말을 이용해서 볼께요
북부 대공의 집착에서 벗어나기 위해,드뎌 완결이 나왔군요 이제 달려볼까요 대공이 완전 귀엽고 멋져요표현이 이상하지만  
북부 대공의 집착에서 벗어나기 위해,남주의 집착이 은근 귀여운 남주 여주의 알콩달콩 신혼 외전도 부탁 카일 너무 귀여워
북부 대공의 집착에서 벗어나기 위해,완결축하드립니다 정주행 시작합니다
북부 대공의 집착에서 벗어나기 위해,완결 축하드려요몇화 안남아서 아껴 보는중요
북부 대공의 집착에서 벗어나기 위해,완결축하드립니다
북부 대공의 집착에서 벗어나기 위해,표지 별로라 생각했는데바뀐 거라구요 솔직히 표지 느낌이 약간 댕청한 느낌의 대 연상남입니다북부 대공인데북부아
북부 대공의 집착에서 벗어나기 위해,남주 그려놓은 그림은 걍 훈남 아저씨 같음지상 최대 냉혈 미남이라더니흠
상냥한 원수와의 정략결혼,재밌게 잘 읽었습니다
상냥한 원수와의 정략결혼,약간 취향이 갈리는 작품인가요 이런 캐릭터가 무매력이라고 하면 남주는 여주가 삶의 이유이자 신앙이에요 여주는 그런 남주의 거대하고 절대적인 사랑과 신봉속에서 삶의 목적을 찾아가고 단단해져요 정말 인상깊게 봤던 책이에요
상냥한 원수와의 정략결혼,남여주 둘 다 무매력 여주는 전생보다 조금 더 능력이 부여되었다고는 하지만 크게 눈에 띄는 게 없고 남주는 너무 자낮에 여주 발닦개인데다 여주가 뭐만 하면 지레 벌벌 떨면서 호들갑을 떨어대니 진짜 무매력 공포의 주둥아리 후회남도 문제라지만 간도 쓸개도 없는 댕댕남이 또 너무 반대로 개오바하는 것도 매력없음 둘이서 뭘 하며 지지고 볶건 뒤가 전혀 궁금하지가 않음
상냥한 원수와의 정략결혼,내용이 끌고 갈 듯 하면서 못끌고 가네요남주와 여주의 과거가 궁금하지만 더 땡기는 맛이 안들어서 화에서 하차합니다 식물들과 교감하는 능력 특이하고 좋았는데 아쉽
상냥한 원수와의 정략결혼,내용이 너무 단조로워요남주 매력도 별루고안타깝거나 마음 아프거나막 설레거나그런 맛들이 부족하네요
상냥한 원수와의 정략결혼,크게 답답함 없이 재밌게 봤습니다 작가님 좋은 작품 감사하고 다음 작품도 기대되네요 응원하겠습니다 
상냥한 원수와의 정략결혼,남주가 콰나흐인데 꾸금이 아닌게 개탄스럽다
상냥한 원수와의 정략결혼,웹툰으로 보다가 넘 재밌어서 질렀어요 결말이 궁금하고
상냥한 원수와의 정략결혼,화부터 전개가 늘어지네요 전체적으로 나쁘지 않은데 남주가 묘하게 매력이 없어요
상냥한 원수와의 정략결혼,곰돌이 남주람직하고요
상냥한 원수와의 정략결혼,너무너무재미있어요 괜히 질질 끄는 거 없이 사이다고 남주도 멋져요 소장했다가 계속 읽을거에요
상냥한 원수와의 정략결혼,재밌어요 남주가 맘에 들어요
상냥한 원수와의 정략결혼,콰나흐 귀엽네요 
상냥한 원수와의 정략결혼,꾸금이었으면 더없이 완벽했을 텐데 라고 말할뻔 했지만 세도 괜찮네요 아주 재밌게 잘 봤습니다
상냥한 원수와의 정략결혼,아 재미잇어서 정주행할래요
상냥한 원수와의 정략결혼,     
상냥한 원수와의 정략결혼,남주 좋고 여주 매력있어요 잘 읽혀요 재밌어요
상냥한 원수와의 정략결혼,노꾸금이 아니라서 너무 아쉽네요  여주밖에모르는 직진남이라니 맛있게 읽을수밖에 없네요
상냥한 원수와의 정략결혼,콰나흐 너무 매력적이에요
상냥한 원수와의 정략결혼,아직도야첫날밤이
상냥한 원수와의 정략결혼,콰나흐 귀염짓 보는 맛에 지루한 줄 모르고 술술 넘어갑니다
상냥한 원수와의 정략결혼,최근에 읽은 회귀물 중에 원탑 남주 여주 모두 너무 매력있어요
상냥한 원수와의 정략결혼,정말 재미있게 잘 봤습니다좋은 작품 써 주셔서 감사합니다 작가님서로에게 구원이 되는 순수하고 열정적인 사랑 너무 좋아요
상냥한 원수와의 정략결혼,남주가 탄서방 계열이라고들 하셔서 기대되요
상냥한 원수와의 정략결혼,스토리도 뭔가 순수한 달달함도 놓치지않는
상냥한 원수와의 정략결혼,아 이 소설이 가 아닌게 너무 너무너무 안타깝네요 아아 남주 너무 완벽히 내취향 으악
상냥한 원수와의 정략결혼,완독하고 리뷰 남겨요 일단 작가님 좋은 글써주셔서 너무 감사해요 행복감이 넘치는 감정으로 완결까지 다 봣어요다정남 다정녀 고구마없지만 시건사고가 없는건아니라 지루하지 않아서 좋앗어요 주인공 성격들이 그래서 그런제 전채적으로 차분한 분위기에 달달하고 감동적인 글입니다 육아물아닌데도 힐링되서 좋앗어요 
상냥한 원수와의 정략결혼,사이다없이 능력자여주라서 좋네요
상냥한 원수와의 정략결혼,세계관은 있고 로맨스는 못하는 소설이 있고로맨스는 있는데 세계관은 내버려둔 소설이 있습니다이건 후자인데 로맨스가 흡족하기때문에 계속 다시 읽게 되고 스토리가 급마무리된것 같기는 하지만 멋진 로맨스에 점 드립니다 웹툰나오면 좋겠다
상냥한 원수와의 정략결혼,너무 유치표지가 아깝
상냥한 원수와의 정략결혼,그냥저냥 그렇던데요중도하차합니다
상냥한 원수와의 정략결혼,라돈이라니
상냥한 원수와의 정략결혼,순정남 좋네요 두번째 삶에서는 알콩달콩한 모습 많이 보면 좋겠어요
상냥한 원수와의 정략결혼,여주능력이 특이하네요 달려봅니다
상냥한 원수와의 정략결혼,내 예상대로 네 놈이 범인이로구나
상냥한 원수와의 정략결혼,아 진짜 남주 너무 댕댕남  넘넘 제 취향이에요
상냥한 원수와의 정략결혼,막판에 군대식 남주 말투 빼면 다 좋네요
상냥한 원수와의 정략결혼,음 앞에 화쯤 보고 전화 결제했더니 후회가 화 언저리부터 작가님이 독자 내팽개치고 급발진 하시네요 신파에 급발진에 독자로서는 왜 이런 감정이 빌드업 되는지 이해가 안가서 글에 공감이 좀 안 갑니다 소재는 좋은데 스토리를 쌓는 단계가 부족한 느낌이네요
상냥한 원수와의 정략결혼,오로지 절절한 사랑만으로 자진해서 구르고 희생하는 다정다감한 남주아주 극초반에는 상황상 조금 틱틱거림와 능력있고 총명한 주인공의 성장스토리로 고구마 없고 전개도 시원시원합니다 키워드에 오해 키워드가 껴 있긴 한데 이 오해가 고구마를 불러일으키는 오해가 아니라서 좋았어요 밑에 다른분 댓글대로 피폐남후회남계략남 사이에서 순정다정남주의 포근함이 필요할때 이만한 작품 또 없을것 같아요
상냥한 원수와의 정략결혼,남주와 여주의 사랑이 너무 멋지네요 둘의 성장기 잼있었습니다 
상냥한 원수와의 정략결혼,재밌었어요 좋아하는 키워드라서 시작했는데 문체도 괜찮았고본편에서 조금 아쉬웠던 부분은 외전에서 충족 하지만 외전이 좀 더 둘의 꽁냥꽁냥으로만 채워졌었다면하는 바람도
상냥한 원수와의 정략결혼,유스피어와 콰나흐 정략혼이지만 회귀후 행복해지기 위해서 서로 노력하는게 좋네요재미있어요
상냥한 원수와의 정략결혼,소재도 좋고 내용도 흥미진진합니다
상냥한 원수와의 정략결혼,전개가 약간 느리지만 궁정 로맨스라 재밌어요
상냥한 원수와의 정략결혼,속도는 느리지만 재미있어요
상냥한 원수와의 정략결혼,자상한 남주 너무좋아여
내 장례식에 와서 울어 줘(15세 개정판),하차할걸 참으면서 보는데이미 알고있는 과거 이야기를 반복 지겹네요몇회차를 건너뛰고읽어도 그 이야기가 그 이야기
내 장례식에 와서 울어 줘(15세 개정판),흠 죽어서 저세상 가는길에 저런 색히 곡소리 들으면 구천을 떠돌것구만 여주가 쥭다 살아나서 정신이 이상한가여 내상식으론 이해가 안가네 얼마나 봐야 여쥬 정신세계를 이해할까요
내 장례식에 와서 울어 줘(15세 개정판),   
내 장례식에 와서 울어 줘(15세 개정판),       
내 장례식에 와서 울어 줘(15세 개정판),이런 주인공의 우연한 만남이 설레네요 신분차이나 오해가 빨리 풀려서 알콩달콩 기대
내 장례식에 와서 울어 줘(15세 개정판),평소 좋아하는 키워드가 많아서 보기 시작했는데 초반이라 앞으로 전개가 더 기대되는 작품이네요 잘 보고 있어요
내 장례식에 와서 울어 줘(15세 개정판),이자르는 냉대에 방치하고 이자르의 계모인 엘렉트라 대부인은 출신 성분 따져가며 아크트루스 가문에 먹칠했다고 하녀가 쓸 방이나 주면서 하대는 물론이거니와 괴롭히고 프리지아의 자의로 이렇게 된 것도 아닌데 너무 안타깝고 과연 이자르랑 관계 개선이 될까 싶네요 이자르는 아주 혹독하게 굴러야 할 것 같아요
내 장례식에 와서 울어 줘(15세 개정판),관계성이 완전 제 취향이에요
내 장례식에 와서 울어 줘(15세 개정판),키워드가 취향이라 잘 봤습니다
내 장례식에 와서 울어 줘(15세 개정판),여주를 결혼 무효로 버리려고 했으면서 점점 감겨드는 남주가 하찮기도 하고 또 입으로 업보 쌓을 땐 그 오만방자한 입을 때려주고 싶어요 그러면서 여주에게 다가오는 남조들을 질투하다니 이랬다가 저랬다가 하는 남주의 마음이 언제 여주를 인정할지 기대되네요 그런데 여주가 시한부로 죽기 달 전에 받은 서류가 대체 뭐길래 너무 궁금해서 연재 따라가요
내 장례식에 와서 울어 줘(15세 개정판),이런  남주 때문에 마음이 좀 아프네여 여주가 불쌍하게 느껴지기도 하고 나중에 후회하겠죠
내 장례식에 와서 울어 줘(15세 개정판),회귀했어도 이자르와는 안 행복할 것 같아요
내 장례식에 와서 울어 줘(15세 개정판),재미있게 보고 있어요
내 장례식에 와서 울어 줘(15세 개정판),내용이 탄탄해서 재밌어요
내 장례식에 와서 울어 줘(15세 개정판),이거 단단히 각오하고 봐야할재밌는 작품
내 장례식에 와서 울어 줘(15세 개정판),프리지아 너무 안쓰러워요 후회 남주 눈물 꼭 보고싶네요
내 장례식에 와서 울어 줘(15세 개정판),전개가 되어갈수록 더 재미지네요 끝까지 화이팅입니닷
내 장례식에 와서 울어 줘(15세 개정판),전개가 흥미롭고 주인공이 매력있어요
내 장례식에 와서 울어 줘(15세 개정판),설정이 흥미롭고 남주여주 케미가 좋아요
내 장례식에 와서 울어 줘(15세 개정판),전개가 무난하고 타임슬립물 좋아해서 기대되요
내 장례식에 와서 울어 줘(15세 개정판),키워드가 취저라 시작했는데 무난하게 읽었어요
내 장례식에 와서 울어 줘(15세 개정판),전개가 무난하고 가볍게 읽기 좋네요
내 장례식에 와서 울어 줘(15세 개정판),캐릭터설정이 독특하고 재밌어요
내 장례식에 와서 울어 줘(15세 개정판),회귀후 수명은 어쩔 수 없다지만 여주 취급이
내 장례식에 와서 울어 줘(15세 개정판),와우  너무너무 재미있어요  다음 화가 궁금해요 
내 장례식에 와서 울어 줘(15세 개정판),차차 후회하고 변화하는 스토리일지 궁금해지네요
내 장례식에 와서 울어 줘(15세 개정판),절절한 발닦개가 아니면 용서할 수 없다
내 장례식에 와서 울어 줘(15세 개정판),남주가 후회하는 모습을 봐야겠네요프리지아가 마음 굳게 먹어야 겠어요
내 장례식에 와서 울어 줘(15세 개정판),말 한마디에 천냥 빚을 지눈 눙력을 가진 남주 
내 장례식에 와서 울어 줘(15세 개정판),시한부로 회귀된거도 서러워죽겠는데 남주시끼 말뽄새 진짜 너무해 디지게 발닦개되기를 
내 장례식에 와서 울어 줘(15세 개정판),제목도 애절하지만 소설도 정말 애절하고 아름다운 이야기였어요
내 장례식에 와서 울어 줘(15세 개정판),소재가 좋으니 재미있네요
내 장례식에 와서 울어 줘(15세 개정판),남주의 눈물을 볼 수 있을지 궁금해지네요
내 장례식에 와서 울어 줘(15세 개정판),남주가 얼마나 후회할지 궁금합니다
내 장례식에 와서 울어 줘(15세 개정판),재밌을거 같아요 기대해 봅니다
내 장례식에 와서 울어 줘(15세 개정판),여주 상황이 넘 열받는데 자꾸 읽게 되네요 걍 복수나 했으면
내 장례식에 와서 울어 줘(15세 개정판),재밌게 보고 있습니다
내 장례식에 와서 울어 줘(15세 개정판),작품의 분위기가 좋네요
내 장례식에 와서 울어 줘(15세 개정판),남주 이시키 고생좀 하겠다
내 장례식에 와서 울어 줘(15세 개정판),아여주가 넘 안스러워요명줄 늘어나겠죠 날마다 내가 죽는날이 캉운터돼서 나타난다면 소원두 내장례식장에서 남편이 울어주는거라니여주 행복하게 해주세요
내 장례식에 와서 울어 줘(15세 개정판),남주 제발 데굴데굴 굴러라 굴러
내 장례식에 와서 울어 줘(15세 개정판),나도 모르게 이미 빠져있는 음
내 장례식에 와서 울어 줘(15세 개정판),남주 빨리 굴렀으면 좋겟어요
내 장례식에 와서 울어 줘(15세 개정판),여주가 안쓰러워요
내 장례식에 와서 울어 줘(15세 개정판),후회 제대로 했으면 좋겠어요
